Year,Adult Mortality,infant deaths,Alcohol,Polio,Total expenditure,Diphtheria , HIV/AIDS,GDP, thinness  1-19 years,Income composition of resources,Schooling,Status_Developed,Status_Developing,Life expectancy 
2008,189.0,27,0.21,82.0,6.44,82.0,0.2,473.844449,17.0,0.492,10.1,0,1,67.0
2008,297.0,5,2.64,77.0,6.5,77.0,6.0,583.5445622,8.5,0.398,8.8,0,1,55.6
2011,15.0,0,11.51,99.0,7.84,99.0,0.1,1448.87958,1.7,0.821,15.4,1,0,74.8
2011,6.0,2,6.98,96.0,9.27,96.0,0.1,38334.68477,0.5,0.872,16.4,1,0,82.0
2005,162.0,3,7.68,97.0,5.47,97.0,0.1,4676.315183,3.3,0.745,13.4,1,0,71.9
2008,282.0,18,6.39,97.0,7.66,97.0,3.7,5.6687264,6.7,0.438,10.4,0,1,68.0
2011,418.0,26,3.78,88.0,11.98,89.0,1.3,445.525,8.1,0.392,8.9,0,1,48.9
2014,282.0,4,0.01,87.0,5.59,87.0,3.4,642.6256154,7.3,0.419,9.2,0,1,58.4
2008,141.0,6,1.18,85.0,4.37,81.0,0.1,5574.6382,2.8,0.719,11.6,0,1,73.0
2011,141.0,0,0.85,65.0,3.85,65.0,0.1,3275.91684,1.5,0.591,10.8,0,1,71.2
2004,214.0,0,4.55,84.0,6.88,85.0,0.9,36.48773,3.5,0.0,11.1,0,1,68.3
2003,173.0,0,9.75,98.0,5.89,97.0,0.1,5773.73577,4.0,0.0,14.6,0,1,71.1
2003,78.0,0,6.04,92.0,9.85,92.0,0.1,5111.65445,0.8,0.918,17.1,1,0,79.4
2009,235.0,1,4.61,96.0,5.29,95.0,0.1,1717.898761,2.2,0.686,13.8,0,1,66.9
2014,78.0,0,8.8,98.0,9.68,98.0,0.1,49914.61864,0.9,0.89,17.0,0,1,89.0
2001,372.0,246,0.85,55.0,4.26,32.0,4.9,12.1789279,11.8,0.283,4.3,0,1,52.5
2012,367.0,46,0.62,51.0,3.0,4.0,3.6,973.472574,9.0,0.381,7.3,0,1,51.8
2007,238.0,1,0.16,93.0,5.88,95.0,0.3,1741.142552,17.3,0.0,10.1,0,1,66.5
2001,154.0,0,7.51,99.0,4.48,97.0,0.1,9358.154162,3.6,0.0,0.0,0,1,73.8
2010,73.0,0,11.36,96.0,7.68,99.0,0.1,14965.361,0.9,0.884,13.7,1,0,86.0
2007,495.0,17,1.5,46.0,4.4,48.0,9.0,397.148467,9.4,0.33,6.2,0,1,46.8
2011,19.0,13,2.12,87.0,5.64,88.0,0.3,882.491462,11.0,0.533,10.7,0,1,67.0
2010,82.0,1,1.69,94.0,3.93,94.0,0.1,3549.14832,5.1,0.826,13.3,0,1,76.2
2005,155.0,174,0.01,94.0,2.68,93.0,0.1,484.155471,19.9,0.499,8.2,0,1,67.8
2002,74.0,1,2.47,91.0,7.49,9.0,0.1,18431.15696,1.1,0.855,15.3,0,1,79.3
2000,112.0,4,1.21,97.0,5.4,97.0,0.1,2213.91488,6.6,0.646,12.8,0,1,72.9
2013,117.0,0,5.82,94.0,8.68,94.0,0.1,16881.2568,1.5,0.788,15.5,0,1,76.8
2004,79.0,2,11.96,97.0,8.5,97.0,0.1,24918.64584,0.6,0.833,15.6,1,0,81.0
2012,136.0,0,0.01,62.0,5.2,64.0,0.1,4234.554443,0.2,0.698,12.9,0,1,73.2
2006,93.0,0,11.02,93.0,9.92,93.0,0.1,5226.99311,1.2,0.902,16.9,1,0,78.1
2000,48.0,97,1.85,3.0,2.79,28.0,2.0,555.2969419,1.9,0.382,4.6,0,1,45.3
2000,588.0,51,1.18,73.0,6.7,75.0,25.5,153.2594872,8.0,0.391,10.7,0,1,43.1
2011,29.0,28,0.22,63.0,4.73,63.0,2.0,459.2912,8.0,0.385,8.4,0,1,58.1
2014,347.0,42,7.38,77.0,8.8,77.0,3.7,6479.625659,4.9,0.66,13.0,0,1,62.0
2010,81.0,0,10.22,98.0,1.17,98.0,0.1,4438.23741,0.9,0.878,15.9,1,0,80.0
2008,98.0,0,5.13,92.0,8.58,91.0,0.1,575.31664,2.8,0.71,13.1,0,1,76.0
2012,232.0,49,0.01,71.0,6.11,71.0,0.7,391.515524,1.3,0.331,5.1,0,1,63.0
2007,94.0,0,12.57,96.0,9.62,97.0,0.1,2278.5845,0.7,0.797,15.4,1,0,78.7
2009,13.0,36,5.27,95.0,6.6,95.0,0.1,7748.12331,1.7,0.738,12.5,0,1,75.7
2010,119.0,21,0.45,95.0,5.12,95.0,0.1,4463.394675,5.9,0.714,13.6,0,1,74.7
2005,14.0,3,1.37,98.0,5.57,98.0,0.1,3194.562243,6.4,0.683,13.9,0,1,74.2
2014,141.0,3,2.37,99.0,3.5,99.0,0.1,382.54994,15.2,0.76,14.0,0,1,74.7
2014,32.0,3,0.01,24.0,3.8,2.0,4.4,192.59733,8.5,0.582,9.2,0,1,57.9
2012,2.0,20,0.28,83.0,4.31,91.0,0.4,136.4518,1.0,0.463,8.3,0,1,65.6
2002,523.0,112,10.42,57.0,7.78,57.0,10.0,24.2423229,6.8,0.404,11.0,0,1,48.8
2013,47.0,23,0.01,92.0,11.59,92.0,0.8,71.8186998,7.7,0.413,9.3,0,1,54.0
2011,193.0,1100,3.0,79.0,4.33,82.0,0.2,1461.671957,26.9,0.58,10.8,0,1,66.8
2004,47.0,563,9.76,43.0,4.33,33.0,5.4,648.815852,13.2,0.445,8.5,0,1,48.5
2008,153.0,0,1.18,66.0,3.66,67.0,0.1,2697.961375,1.5,0.582,10.7,0,1,75.0
2013,79.0,0,10.0,98.0,9.55,98.0,0.1,21618.73534,0.7,0.827,16.3,1,0,86.0
2010,89.0,0,9.72,99.0,9.5,99.0,0.1,4622.41516,0.9,0.874,16.8,0,1,79.9
2005,117.0,0,8.01,91.0,5.38,92.0,0.1,14223.86576,4.0,0.761,14.6,0,1,73.9
2009,251.0,16,5.85,65.0,6.68,65.0,2.0,668.297646,4.1,0.466,8.5,0,1,62.5
2010,364.0,46,0.5,43.0,2.95,39.0,4.1,896.5697341,9.4,0.36,6.7,0,1,51.2
2014,17.0,0,0.01,91.0,6.42,91.0,0.1,7378.345289,1.8,0.803,15.1,0,1,75.9
2001,334.0,3,5.07,43.0,1.78,35.0,2.3,2283.87939,1.6,0.527,8.0,0,1,53.1
2003,99.0,3,13.49,96.0,1.43,97.0,0.1,29691.18158,0.6,0.852,15.4,0,1,79.3
2001,539.0,115,10.57,56.0,7.26,55.0,10.8,234.984775,6.9,0.396,10.8,0,1,47.7
2000,194.0,18,5.88,97.0,3.4,97.0,0.8,27.564826,9.4,0.64,10.9,0,1,71.1
2005,214.0,0,2.02,97.0,3.61,96.0,0.1,3658.63832,4.1,0.699,13.9,0,1,68.3
2013,287.0,14,0.01,84.0,5.12,84.0,1.5,579.43485,6.8,0.47,12.0,0,1,59.4
2002,127.0,49,4.77,98.0,5.52,97.0,0.1,716.8219,1.9,0.703,11.6,0,1,75.0
2009,373.0,54,5.89,79.0,5.7,8.0,6.3,123.19538,6.3,0.473,9.2,0,1,54.8
2006,121.0,4,0.59,98.0,8.8,98.0,0.1,2537.349,3.9,0.733,13.7,0,1,72.8
2014,67.0,0,9.07,93.0,11.3,93.0,0.1,4453.24673,0.4,0.91,19.2,1,0,81.5
2001,331.0,11,0.68,52.0,6.68,55.0,1.3,539.41528,1.5,0.422,6.6,0,1,59.1
2006,76.0,0,9.34,89.0,8.65,89.0,0.1,2667.86452,0.3,0.888,19.1,1,0,79.9
2013,74.0,0,7.46,99.0,9.26,99.0,0.1,21874.8195,0.8,0.86,17.1,0,1,86.0
2007,486.0,51,8.48,79.0,7.53,82.0,26.4,6125.39984,9.7,0.612,12.9,0,1,54.5
2000,325.0,2,1.34,46.0,5.75,46.0,4.1,768.176767,6.4,0.361,2.9,0,1,57.4
2007,66.0,1,10.56,92.0,8.53,92.0,0.1,4991.98289,0.7,0.918,19.0,1,0,81.3
2004,412.0,59,4.71,72.0,4.73,73.0,7.5,93.211716,7.0,0.455,8.2,0,1,52.1
2003,183.0,25,1.54,99.0,5.17,98.0,0.3,396.129969,3.3,0.607,11.3,0,1,67.2
2010,122.0,1,6.94,95.0,8.5,94.0,0.1,7937.259931,2.0,0.756,12.8,0,1,76.5
2004,65.0,0,6.79,99.0,9.59,99.0,0.1,46917.27216,1.0,0.873,18.3,1,0,88.0
2012,263.0,1,0.52,81.0,8.95,81.0,1.9,1536.15685,5.6,0.46,6.3,0,1,62.2
2013,135.0,0,0.01,65.0,3.92,64.0,0.1,3167.34356,1.5,0.591,10.8,0,1,71.6
2002,138.0,12,7.81,94.0,8.31,93.0,0.1,2579.193168,1.2,0.776,16.3,0,1,74.1
2005,169.0,0,8.8,99.0,5.5,99.0,0.1,6754.512393,3.9,0.0,14.9,0,1,71.5
2008,172.0,4,2.1,98.0,3.44,98.0,0.1,254.489192,15.4,0.731,13.3,0,1,72.3
2014,134.0,0,0.01,65.0,5.2,64.0,0.1,3148.36513,1.5,0.596,10.8,0,1,71.7
2010,86.0,3,11.7,99.0,11.2,99.0,0.1,473.34279,0.6,0.879,16.0,0,1,81.3
2013,145.0,11,4.41,91.0,6.84,91.0,0.1,83.5863,2.1,0.712,13.3,0,1,74.4
2005,265.0,37,0.72,8.0,5.3,85.0,0.6,274.819723,8.1,0.473,8.9,0,1,69.0
2001,129.0,0,1.98,97.0,5.84,98.0,0.1,298.67598,14.7,0.587,11.8,0,1,78.0
2005,122.0,1,5.53,88.0,7.48,92.0,0.1,4916.54886,2.1,0.74,12.9,0,1,75.8
2004,293.0,87,0.02,5.0,8.79,5.0,0.1,219.1413528,19.5,0.381,6.8,0,1,57.0
2010,192.0,14,2.2,88.0,5.95,89.0,0.5,785.6928841,11.0,0.519,10.6,0,1,66.6
2002,11.0,0,3.84,86.0,7.1,8.0,0.1,1761.537647,3.1,0.0,11.9,0,1,75.4
2007,184.0,22,2.15,98.0,5.81,96.0,0.3,83.476942,3.1,0.631,11.8,0,1,67.8
2008,145.0,1,3.51,91.0,5.4,91.0,0.4,492.492378,1.9,0.718,12.6,0,1,74.5
2003,15.0,1,2.19,74.0,9.3,74.0,0.1,5425.6697,4.8,0.0,14.8,0,1,73.5
2000,16.0,27,0.45,95.0,4.18,95.0,0.1,1332.382358,6.7,0.519,8.0,0,1,68.6
2005,118.0,1,0.63,99.0,2.59,99.0,0.1,12376.97936,7.0,0.742,11.5,0,1,74.3
2013,19.0,17,1.41,98.0,5.38,98.0,0.1,12542.93565,4.9,0.754,14.4,0,1,75.2
2014,17.0,16,1.45,96.0,5.41,96.0,0.1,12127.22522,4.9,0.759,14.5,0,1,75.5
2005,434.0,80,1.23,71.0,6.87,8.0,16.2,369.1545359,3.9,0.341,7.3,0,1,58.0
2013,127.0,0,0.01,94.0,6.48,94.0,0.1,1929.7746,1.9,0.856,16.5,0,1,76.9
2010,163.0,2,0.1,72.0,0.92,72.0,0.1,849.8626972,11.5,0.599,12.4,0,1,66.9
2007,388.0,542,9.55,54.0,4.47,42.0,5.2,1136.829645,12.3,0.477,9.1,0,1,55.0
2006,117.0,1,6.58,95.0,11.17,95.0,0.1,5877.87678,1.6,0.756,15.2,0,1,76.2
2003,98.0,1,1.74,94.0,2.65,94.0,0.1,3323.52318,5.2,0.808,12.3,0,1,74.9
2014,122.0,0,0.01,93.0,6.38,93.0,0.1,19941.45532,1.9,0.86,16.5,0,1,77.3
2008,217.0,60,4.21,91.0,4.5,91.0,0.1,1919.466195,1.0,0.655,11.5,0,1,67.5
2002,176.0,0,10.71,98.0,6.67,98.0,0.1,5292.232379,4.1,0.0,14.4,0,1,79.0
2002,238.0,40,0.19,72.0,5.6,72.0,0.1,246.375621,18.2,0.447,8.6,0,1,63.1
2007,77.0,0,2.0,97.0,3.8,97.0,0.1,2977.1153,6.1,0.813,14.4,0,1,75.6
2003,38.0,5,2.16,65.0,5.62,6.0,4.6,36.5718585,9.6,0.0,7.4,0,1,53.0
2002,135.0,9,1.25,86.0,4.94,84.0,0.1,1263.13455,6.6,0.596,10.2,0,1,72.8
2014,216.0,0,0.01,98.0,3.57,99.0,0.5,2522.7968,15.7,0.596,12.5,0,1,69.4
2003,48.0,29,6.66,96.0,6.34,96.0,8.1,212.6619491,7.0,0.359,7.6,0,1,52.0
2011,144.0,1,10.67,95.0,6.88,95.0,0.1,7813.83499,2.0,0.775,14.2,1,0,73.7
2004,122.0,1,5.66,95.0,11.59,94.0,0.1,4117.38853,1.7,0.75,15.5,0,1,75.4
2005,71.0,1,2.41,95.0,7.44,93.0,0.1,2611.17931,1.1,0.866,15.8,0,1,80.0
2011,241.0,2,0.12,85.0,6.1,83.0,0.2,829.7586885,7.0,0.479,10.6,0,1,62.2
2008,64.0,0,7.14,72.0,8.15,72.0,0.1,21928.767,0.7,0.813,14.6,1,0,80.0
2014,66.0,0,10.75,96.0,7.78,96.0,0.1,5553.32623,0.3,0.91,18.6,1,0,81.2
2010,294.0,2,8.85,68.0,3.41,67.0,7.0,8754.113376,6.5,0.66,12.5,0,1,62.3
2007,124.0,26,1.26,96.0,6.4,96.0,0.1,979.49246,5.0,0.697,12.3,0,1,73.2
2010,446.0,17,1.67,46.0,3.9,45.0,6.6,446.4434494,9.0,0.352,6.6,0,1,49.2
2009,192.0,0,1.21,98.0,7.92,92.0,0.1,1158.282672,1.2,0.494,9.3,0,1,68.1
2002,11.0,3,13.78,97.0,1.22,97.0,0.1,24275.2426,0.7,0.851,15.5,0,1,79.2
2005,222.0,0,12.3,93.0,5.83,94.0,0.1,7863.1629,3.0,0.798,16.2,1,0,78.0
2006,654.0,5,2.61,88.0,7.12,89.0,34.1,915.775754,8.8,0.437,10.7,0,1,45.3
2000,78.0,0,2.03,98.0,2.71,98.0,0.1,23792.677,2.1,0.81,12.5,1,0,78.3
2011,278.0,60,1.8,97.0,5.23,96.0,3.4,987.4453967,8.1,0.53,11.1,0,1,61.2
2004,397.0,26,6.75,89.0,6.24,89.0,7.7,236.9114381,6.9,0.371,8.2,0,1,53.4
2005,266.0,2,0.24,67.0,4.32,68.0,0.1,621.93372,7.5,0.434,9.7,0,1,60.0
2000,426.0,34,7.13,9.0,4.22,9.0,8.5,216.172747,7.6,0.318,6.6,0,1,48.3
2009,91.0,1,5.79,98.0,5.79,98.0,0.1,4114.136545,1.5,0.721,12.2,0,1,76.1
2005,313.0,48,4.88,94.0,6.87,82.0,2.3,46.998871,1.3,0.0,4.3,0,1,53.3
2004,485.0,104,9.89,58.0,8.9,62.0,8.9,288.236949,6.6,0.427,11.6,0,1,51.3
2004,267.0,38,0.81,74.0,4.89,78.0,0.6,245.1235876,8.2,0.466,8.7,0,1,64.0
2014,62.0,0,0.01,99.0,13.73,99.0,0.1,7716.2415,13.6,0.693,12.7,0,1,78.2
2000,121.0,2,5.58,99.0,7.76,98.0,0.2,46.29935,2.4,0.716,12.1,0,1,75.7
2006,113.0,0,11.83,96.0,6.95,96.0,0.1,11363.41845,1.8,0.783,13.9,1,0,75.9
2006,161.0,1,10.39,96.0,6.67,95.0,0.1,4513.13628,2.2,0.75,13.5,1,0,72.2
2005,76.0,2,8.0,93.0,9.57,93.0,0.1,36189.58838,0.5,0.886,15.8,0,1,81.0
2008,88.0,2,7.31,95.0,6.87,95.0,0.1,1781.3668,0.9,0.804,15.2,0,1,79.6
2009,85.0,0,10.05,98.0,1.39,98.0,0.1,4488.5615,0.9,0.876,15.8,1,0,79.8
2002,244.0,1,7.73,93.0,5.84,91.0,2.3,96.8674827,5.9,0.609,11.0,0,1,65.3
2009,132.0,2,0.01,98.0,3.16,98.0,0.1,1296.97353,5.6,0.757,14.6,0,1,72.7
2005,194.0,10,0.37,79.0,5.89,84.0,0.3,337.359236,3.8,0.572,10.6,0,1,65.5
2007,227.0,31,0.14,74.0,3.69,57.0,0.1,3129.224922,5.4,0.636,10.2,0,1,65.9
2001,185.0,1,13.18,99.0,7.11,99.0,0.1,527.85364,2.2,0.769,14.2,1,0,72.3
2012,239.0,13,0.01,98.0,7.68,98.0,0.7,678.796973,6.1,0.475,10.5,0,1,64.6
2013,123.0,1,3.79,96.0,4.55,95.0,0.1,3843.591213,2.1,0.736,12.7,0,1,74.4
2010,145.0,32,0.19,74.0,3.82,74.0,0.1,452.74948,5.3,0.646,10.4,0,1,76.0
2004,165.0,1,3.67,97.0,4.8,98.0,2.3,3719.97351,1.9,0.689,11.1,0,1,73.3
2012,115.0,4,0.41,98.0,8.0,98.0,0.1,387.753211,3.9,0.735,12.9,0,1,73.7
2011,166.0,10,0.32,97.0,5.98,96.0,0.2,834.5412953,3.7,0.608,11.1,0,1,68.1
2003,138.0,3,0.48,96.0,3.95,96.0,0.1,4463.675893,9.3,0.724,12.1,0,1,73.1
2007,189.0,0,17.87,95.0,5.16,95.0,0.1,16586.452,2.0,0.829,16.1,0,1,73.0
2010,236.0,7,6.83,98.0,4.42,99.0,0.1,97.649972,2.3,0.763,14.5,0,1,67.8
2007,19.0,154,0.06,77.0,3.1,73.0,0.2,1855.93915,1.8,0.638,11.0,0,1,67.5
2012,25.0,44,0.55,87.0,2.22,84.0,0.5,1171.58257,13.0,0.533,9.1,0,1,65.9
2001,142.0,17,4.22,9.0,4.98,9.0,0.5,1981.243653,1.4,0.677,13.4,0,1,72.4
2013,7.0,0,1.65,99.0,4.69,99.0,0.1,251.18329,6.1,0.815,14.5,0,1,76.7
2005,127.0,4,0.55,95.0,8.88,95.0,0.1,223.83787,3.9,0.73,13.8,0,1,72.4
2010,254.0,25,1.33,77.0,4.95,76.0,1.4,757.695974,7.8,0.451,9.5,0,1,58.7
2000,665.0,24,1.68,78.0,7.1,78.0,43.5,547.3588785,11.0,0.434,9.8,0,1,46.0
2004,134.0,1,3.74,66.0,8.53,78.0,0.1,127.367228,2.8,0.694,12.0,0,1,72.3
2006,64.0,0,11.47,97.0,6.28,97.0,0.1,27169.99256,0.9,0.829,13.4,1,0,78.8
2000,243.0,73,0.35,88.0,1.84,82.0,0.4,193.187484,13.3,0.417,7.5,0,1,62.1
2000,218.0,0,0.01,93.0,5.28,93.0,0.1,47.32827,2.5,0.764,14.4,0,1,78.0
2012,261.0,9,0.01,8.0,1.19,8.0,1.2,415.361958,7.0,0.416,9.6,0,1,67.0
2001,599.0,48,1.15,86.0,5.7,9.0,25.1,146.7615397,7.9,0.387,10.1,0,1,43.5
2002,35.0,5,2.47,61.0,5.84,57.0,4.1,321.481324,9.8,0.0,7.1,0,1,52.8
2006,85.0,0,11.98,99.0,7.75,99.0,0.1,89739.7117,0.9,0.88,13.5,1,0,79.4
2009,93.0,248,4.88,99.0,5.8,99.0,0.1,3838.434292,4.4,0.682,12.2,0,1,74.9
2011,121.0,1,6.9,91.0,7.5,87.0,0.1,927.723171,2.0,0.758,12.9,0,1,77.3
2012,96.0,1,4.16,98.0,8.59,99.0,0.1,6425.941119,3.4,0.778,15.7,0,1,78.7
2008,21.0,0,0.46,74.0,12.23,82.0,0.1,1413.3234,0.2,0.572,11.6,0,1,65.1
2006,12.0,3,1.46,99.0,5.64,99.0,0.1,3371.71231,6.3,0.689,14.2,0,1,74.4
2000,292.0,9,6.0,96.0,4.16,97.0,0.1,1229.958,2.7,0.676,12.1,0,1,63.9
2007,82.0,3,11.5,95.0,1.18,96.0,0.1,41814.8191,1.1,0.898,16.6,1,0,79.8
2011,247.0,14,8.34,93.0,7.71,97.0,1.3,617.317648,6.3,0.464,10.2,0,1,63.8
2014,23.0,1,0.01,87.0,6.75,87.0,0.8,852.954379,6.8,0.497,11.1,0,1,63.2
2013,121.0,6,3.77,87.0,7.29,87.0,0.1,674.9829,1.3,0.725,13.4,0,1,76.0
2003,189.0,15,6.14,98.0,3.58,98.0,0.6,2358.93629,9.1,0.666,11.8,0,1,71.7
2001,17.0,4,6.66,9.0,7.61,89.0,0.1,1417.26582,2.5,0.624,11.8,0,1,71.2
2006,249.0,31,0.03,63.0,3.0,59.0,0.1,2351.812429,5.4,0.631,10.2,0,1,64.7
2004,69.0,3,5.78,88.0,5.88,86.0,50.3,2529.633557,7.7,0.492,9.4,0,1,45.6
2014,82.0,0,0.01,94.0,3.4,95.0,0.1,42996.4812,3.4,0.787,13.0,0,1,74.6
2003,132.0,1,3.36,74.0,8.49,75.0,0.1,928.18227,2.9,0.684,11.8,0,1,72.7
2010,116.0,21,1.49,97.0,5.61,97.0,0.1,1672.5693,4.9,0.715,13.0,0,1,74.2
2005,67.0,1,10.3,92.0,8.45,92.0,0.1,3416.71483,0.7,0.91,20.3,1,0,81.0
2003,22.0,38,0.2,76.0,5.48,78.0,0.1,253.72412,18.0,0.457,9.2,0,1,64.3
2008,94.0,0,10.26,97.0,8.35,99.0,0.1,5341.31487,0.9,0.876,17.1,0,1,79.6
2012,174.0,0,6.7,91.0,5.78,92.0,0.4,19152.531,5.9,0.772,12.6,0,1,78.0
2008,66.0,3,7.11,98.0,8.6,98.0,0.1,39339.29757,1.8,0.88,15.0,1,0,82.7
2008,127.0,1,6.74,86.0,6.75,86.0,0.1,6973.9284,2.0,0.75,12.8,0,1,76.5
2005,222.0,0,5.27,97.0,1.4,97.0,1.6,81.86157,7.0,0.514,10.0,0,1,64.3
2008,77.0,0,9.51,99.0,9.76,99.0,0.1,31997.2821,0.8,0.853,15.9,0,1,79.9
2002,73.0,1,9.84,92.0,8.39,92.0,0.1,281.81763,0.7,0.902,20.1,1,0,79.9
2005,213.0,3,2.77,89.0,7.19,89.0,0.2,2835.281237,1.9,0.644,12.7,0,1,71.0
2006,345.0,15,1.37,85.0,5.56,84.0,5.0,377.33629,8.1,0.436,10.2,0,1,55.7
2013,153.0,9,6.5,99.0,4.0,99.0,0.1,6171.262444,7.9,0.733,13.6,0,1,74.5
2004,183.0,24,1.59,99.0,5.11,99.0,0.3,465.1198869,3.2,0.613,11.6,0,1,67.8
2011,131.0,7,3.99,85.0,5.92,88.0,0.1,5223.351763,1.3,0.71,13.2,0,1,75.3
2007,355.0,24,4.54,93.0,1.3,99.0,3.4,17.79995,8.0,0.309,7.2,0,1,54.8
2003,273.0,1,0.52,96.0,4.9,95.0,0.2,997.7417141,18.3,0.0,8.4,0,1,63.3
2006,211.0,3,2.77,96.0,6.68,96.0,0.2,362.951768,1.8,0.651,12.9,0,1,75.0
2002,155.0,0,1.51,85.0,5.3,84.0,0.1,1842.44421,0.1,0.679,13.5,0,1,71.9
2008,159.0,4,3.14,93.0,8.4,93.0,0.6,1751.595857,2.3,0.597,11.1,0,1,73.2
2001,39.0,42,1.49,81.0,3.56,79.0,3.5,273.6596668,9.0,0.485,8.0,0,1,57.4
2002,21.0,16,2.41,82.0,6.71,82.0,0.3,171.771491,1.5,0.553,8.8,0,1,69.3
2000,145.0,21,0.25,86.0,3.49,86.0,0.1,1757.17797,6.5,0.636,10.7,0,1,71.3
2013,147.0,0,0.01,98.0,4.82,98.0,0.1,9637.265,7.0,0.765,14.7,0,1,74.1
2000,328.0,37,0.17,47.0,3.46,46.0,3.0,34.516918,1.3,0.316,4.8,0,1,52.5
2012,183.0,129,0.08,84.0,2.9,83.0,0.3,3687.953996,1.5,0.669,12.6,0,1,68.5
2007,36.0,31,0.19,46.0,3.8,63.0,2.4,49.456775,8.9,0.364,7.6,0,1,56.4
2005,37.0,2,7.72,44.0,2.76,45.0,10.9,6741.293948,7.2,0.64,12.4,0,1,65.0
2005,316.0,12,4.19,66.0,8.4,6.0,3.1,168.648254,8.3,0.372,10.1,0,1,55.3
2008,339.0,64,1.71,88.0,3.9,88.0,6.4,916.8992515,8.3,0.506,10.4,0,1,57.9
2011,275.0,71,0.01,68.0,7.87,68.0,0.1,63.537231,18.2,0.454,9.5,0,1,59.2
2014,38.0,68,0.01,82.0,7.22,78.0,3.2,719.172669,5.7,0.483,10.0,0,1,61.5
2000,188.0,187,0.06,72.0,1.98,75.0,0.1,78.92744,11.0,0.597,10.7,0,1,66.3
2010,16.0,1,0.56,99.0,2.74,99.0,0.1,1928.74739,6.9,0.797,13.5,0,1,75.6
2008,12.0,3,1.37,99.0,5.63,99.0,0.1,431.9326,6.3,0.701,14.3,0,1,74.7
2008,234.0,1,0.21,96.0,6.58,96.0,0.4,1795.18137,17.1,0.0,10.5,0,1,67.0
2000,78.0,0,11.26,95.0,9.91,93.0,0.1,37813.23426,0.7,0.879,15.1,1,0,79.7
2004,326.0,2,1.18,64.0,6.76,64.0,4.0,864.184726,6.0,0.388,3.7,0,1,58.1
2008,477.0,17,1.52,46.0,4.3,45.0,8.3,456.8614334,9.3,0.338,6.3,0,1,47.6
2001,188.0,182,0.06,77.0,2.23,76.0,0.1,747.9817455,11.0,0.604,10.6,0,1,66.5
2012,58.0,2,7.39,99.0,1.17,97.0,0.1,4863.47665,1.9,0.889,15.3,1,0,83.3
2010,363.0,30,2.47,8.0,4.41,83.0,6.8,1463.213573,6.7,0.533,11.8,0,1,58.0
2001,83.0,1,8.62,9.0,8.47,91.0,0.1,12538.17883,0.9,0.801,14.2,0,1,78.7
2007,329.0,6,1.23,91.0,3.29,91.0,1.3,317.3294336,9.2,0.405,5.3,0,1,62.0
2010,88.0,0,12.25,97.0,1.44,98.0,0.1,22538.6548,0.7,0.812,16.0,1,0,79.6
2012,148.0,49,7.55,96.0,8.26,95.0,0.1,12291.46685,2.8,0.73,14.2,0,1,74.5
2006,221.0,8,0.01,68.0,3.21,68.0,1.3,944.134851,9.6,0.466,7.2,0,1,69.0
2001,73.0,0,6.6,99.0,8.86,99.0,0.1,26969.24457,1.3,0.877,15.9,1,0,79.8
2003,172.0,88,6.95,99.0,6.94,99.0,0.1,359.587582,3.3,0.699,14.8,0,1,71.8
2002,146.0,7,0.55,8.0,4.47,76.0,0.1,763.73858,3.1,0.651,10.6,0,1,67.8
2001,219.0,0,0.6,88.0,9.0,85.0,0.1,734.9492461,0.2,0.0,10.4,0,1,64.3
2011,266.0,9,3.72,77.0,11.23,77.0,1.5,379.689583,7.2,0.406,9.5,0,1,62.0
2012,56.0,0,10.55,99.0,7.44,99.0,0.1,28951.15556,0.9,0.85,13.8,1,0,80.0
2004,99.0,0,13.45,95.0,9.84,95.0,0.1,1845.5881,0.7,0.792,15.9,1,0,78.0
2007,216.0,62,4.19,87.0,3.94,87.0,0.1,1672.685433,1.0,0.648,11.4,0,1,67.5
2011,361.0,75,8.06,73.0,3.38,71.0,2.5,4299.12889,8.9,0.495,9.4,0,1,51.0
2009,62.0,0,7.3,98.0,9.94,98.0,0.1,4627.592,1.3,0.898,15.8,1,0,81.4
2007,29.0,0,2.09,99.0,3.74,99.0,0.1,478.82327,4.1,0.698,14.2,0,1,68.6
2006,1.0,9,0.08,96.0,3.55,96.0,0.1,15334.66994,7.2,0.767,12.5,0,1,73.2
2005,81.0,0,9.95,96.0,9.36,96.0,0.1,22551.73574,0.8,0.839,15.6,0,1,79.3
2009,166.0,0,2.83,99.0,4.97,99.0,0.1,7318.12641,7.3,0.734,13.8,0,1,72.8
2004,287.0,8,6.55,99.0,3.95,82.0,0.1,2874.288291,2.5,0.725,13.5,0,1,64.7
2013,161.0,0,10.37,94.0,5.67,94.0,0.1,1532.22924,2.2,0.814,15.4,1,0,74.1
2011,86.0,2,7.26,93.0,7.0,94.0,0.1,1475.69242,0.8,0.82,15.4,0,1,79.8
2013,78.0,0,9.53,95.0,9.29,95.0,0.1,2315.31799,1.4,0.878,16.8,1,0,85.0
2002,7.0,0,6.61,95.0,9.86,95.0,0.1,31996.2172,1.0,0.859,17.2,1,0,84.0
2008,194.0,2,2.68,98.0,6.21,98.0,0.3,357.347674,1.8,0.659,13.4,0,1,71.7
2007,24.0,16,2.08,82.0,3.75,82.0,0.9,631.675789,11.3,0.495,10.3,0,1,65.0
2000,167.0,18,4.66,82.0,5.91,79.0,0.1,2472.197831,2.6,0.65,11.3,0,1,71.4
